a,H,V
0.685754,0.501397,1.975932
0.689944,0.501397,1.975004
0.694134,0.501397,1.974066
0.698324,0.501397,1.973117
0.702514,0.501397,1.972158
0.706704,0.501397,1.971189
0.710894,0.501397,1.97021
0.715084,0.501397,1.969222
0.719274,0.501397,1.968225
0.723464,0.501397,1.967219
0.727654,0.501397,1.966205
0.731844,0.501397,1.965183
0.736034,0.501397,1.964152
0.740223,0.501397,1.963114
0.744413,0.501397,1.962068
0.748603,0.501397,1.961015
0.752793,0.501397,1.959955
0.756983,0.501397,1.958887
0.761173,0.501397,1.957813
0.765363,0.501397,1.956733
0.769553,0.501397,1.955647
0.773743,0.501397,1.954554
0.777933,0.501397,1.953455
0.782123,0.501397,1.952351
0.786313,0.501397,1.951242
0.790503,0.501397,1.950127
0.794693,0.501397,1.949007
0.798883,0.501397,1.947881
0.803073,0.501397,1.946752
0.807263,0.501397,1.945617
0.811453,0.501397,1.944478
0.815642,0.501397,1.943335
0.819832,0.501397,1.942188
0.824022,0.501397,1.941037
0.828212,0.501397,1.939882
0.832402,0.501397,1.938723
0.836592,0.501397,1.937561
0.840782,0.501397,1.936395
0.844972,0.501397,1.935226
0.849162,0.501397,1.934054
0.853352,0.501397,1.932879
0.857542,0.501397,1.931701
0.861732,0.501397,1.93052
0.865922,0.501397,1.929337
0.870112,0.501397,1.928151
0.874302,0.501397,1.926963
0.878492,0.501397,1.925772
0.882682,0.501397,1.92458
0.886872,0.501397,1.923385
0.891061,0.501397,1.922188
0.895251,0.501397,1.92099
0.899441,0.501397,1.91979
0.903631,0.501397,1.918588
0.907821,0.501397,1.917385
0.912011,0.501397,1.91618
0.916201,0.501397,1.914973
0.920391,0.501397,1.913766
0.924581,0.501397,1.912557
0.928771,0.501397,1.911348
0.932961,0.501397,1.910137
0.937151,0.501397,1.908925
0.941341,0.501397,1.907713
0.945531,0.501397,1.9065
0.949721,0.501397,1.905286
0.953911,0.501397,1.904071
0.958101,0.501397,1.902856
0.962291,0.501397,1.901641
0.96648,0.501397,1.900425
0.97067,0.501397,1.899209
0.97486,0.501397,1.897992
0.97905,0.501397,1.896776
0.98324,0.501397,1.895559
0.98743,0.501397,1.894342
0.99162,0.501397,1.893126
0.99581,0.501397,1.891909
1.0,0.501397,1.890692
0.25,0.505587,1.88663
0.25419,0.505587,1.891481
0.25838,0.505587,1.896177
0.26257,0.505587,1.900723
0.26676,0.505587,1.905121
0.27095,0.505587,1.909375
0.27514,0.505587,1.91349
0.27933,0.505587,1.917469
0.28352,0.505587,1.921315
0.287709,0.505587,1.925032
0.291899,0.505587,1.928622
0.296089,0.505587,1.93209
0.300279,0.505587,1.935438
0.304469,0.505587,1.93867
0.308659,0.505587,1.941787
0.312849,0.505587,1.944794
0.317039,0.505587,1.947693
0.321229,0.505587,1.950486
0.325419,0.505587,1.953176
0.329609,0.505587,1.955767
0.333799,0.505587,1.958259
0.337989,0.505587,1.960656
0.342179,0.505587,1.962961
0.346369,0.505587,1.965174
0.350559,0.505587,1.9673
0.354749,0.505587,1.969339
0.358939,0.505587,1.971295
0.363128,0.505587,1.973168
0.367318,0.505587,1.974962
0.371508,0.505587,1.976677
0.375698,0.505587,1.978317
0.379888,0.505587,1.979882
0.384078,0.505587,1.981375
0.388268,0.505587,1.982798
0.392458,0.505587,1.984152
0.396648,0.505587,1.985439
0.400838,0.505587,1.98666
0.405028,0.505587,1.987818
0.409218,0.505587,1.988913
0.413408,0.505587,1.989948
0.417598,0.505587,1.990923
0.421788,0.505587,1.99184
0.425978,0.505587,1.992701
0.430168,0.505587,1.993508
0.434358,0.505587,1.99426
0.438547,0.505587,1.99496
0.442737,0.505587,1.995609
0.446927,0.505587,1.996209
0.451117,0.505587,1.996759
0.455307,0.505587,1.997263
0.459497,0.505587,1.99772
0.463687,0.505587,1.998132
0.467877,0.505587,1.9985
0.472067,0.505587,1.998825
0.476257,0.505587,1.999108
0.480447,0.505587,1.99935
0.484637,0.505587,1.999552
0.488827,0.505587,1.999716
0.493017,0.505587,1.999842
0.497207,0.505587,1.99993
0.501397,0.505587,1.999983
0.505587,0.505587,2.0
0.509777,0.505587,1.999983
0.513966,0.505587,1.999932
0.518156,0.505587,1.999849
0.522346,0.505587,1.999734
0.526536,0.505587,1.999588
0.530726,0.505587,1.999412
0.534916,0.505587,1.999205
0.539106,0.505587,1.998971
0.543296,0.505587,1.998708
0.547486,0.505587,1.998417
0.551676,0.505587,1.9981
0.555866,0.505587,1.997757
0.560056,0.505587,1.997388
0.564246,0.505587,1.996994
0.568436,0.505587,1.996577
0.572626,0.505587,1.996135
0.576816,0.505587,1.995671
0.581006,0.505587,1.995184
0.585196,0.505587,1.994676
0.589385,0.505587,1.994146
0.593575,0.505587,1.993595
0.597765,0.505587,1.993024
0.601955,0.505587,1.992434
0.606145,0.505587,1.991824
0.610335,0.505587,1.991195
0.614525,0.505587,1.990549
0.618715,0.505587,1.989884
0.622905,0.505587,1.989202
0.627095,0.505587,1.988503
0.631285,0.505587,1.987788
0.635475,0.505587,1.987056
0.639665,0.505587,1.986309
0.643855,0.505587,1.985547
0.648045,0.505587,1.98477
0.652235,0.505587,1.983979
0.656425,0.505587,1.983174
0.660615,0.505587,1.982354
0.664804,0.505587,1.981522
0.668994,0.505587,1.980677
0.673184,0.505587,1.979819
0.677374,0.505587,1.978948
0.681564,0.505587,1.978066
0.685754,0.505587,1.977172
0.689944,0.505587,1.976267
0.694134,0.505587,1.975351
0.698324,0.505587,1.974425
0.702514,0.505587,1.973487
0.706704,0.505587,1.97254
0.710894,0.505587,1.971583
0.715084,0.505587,1.970617
0.719274,0.505587,1.969641
0.723464,0.505587,1.968656
0.727654,0.505587,1.967662
0.731844,0.505587,1.96666
0.736034,0.505587,1.96565
0.740223,0.505587,1.964631
0.744413,0.505587,1.963605
0.748603,0.505587,1.962572
0.752793,0.505587,1.961531
0.756983,0.505587,1.960483
0.761173,0.505587,1.959428
0.765363,0.505587,1.958366
0.769553,0.505587,1.957298
0.773743,0.505587,1.956224
0.777933,0.505587,1.955143
0.782123,0.505587,1.954057
0.786313,0.505587,1.952965
0.790503,0.505587,1.951868
0.794693,0.505587,1.950765
0.798883,0.505587,1.949657
0.803073,0.505587,1.948544
0.807263,0.505587,1.947426
0.811453,0.505587,1.946304
0.815642,0.505587,1.945177
0.819832,0.505587,1.944046
0.824022,0.505587,1.942911
0.828212,0.505587,1.941772
0.832402,0.505587,1.940629
0.836592,0.505587,1.939482
0.840782,0.505587,1.938332
0.844972,0.505587,1.937178
0.849162,0.505587,1.936021
0.853352,0.505587,1.93486
0.857542,0.505587,1.933697
0.861732,0.505587,1.932531
0.865922,0.505587,1.931362
0.870112,0.505587,1.93019
0.874302,0.505587,1.929016
0.878492,0.505587,1.927839
0.882682,0.505587,1.926661
0.886872,0.505587,1.925479
0.891061,0.505587,1.924296
0.895251,0.505587,1.923111
0.899441,0.505587,1.921924
0.903631,0.505587,1.920735
0.907821,0.505587,1.919544
0.912011,0.505587,1.918352
0.916201,0.505587,1.917158
0.920391,0.505587,1.915963
0.924581,0.505587,1.914767
0.928771,0.505587,1.913569
0.932961,0.505587,1.91237
0.937151,0.505587,1.911171
0.941341,0.505587,1.90997
0.945531,0.505587,1.908768
0.949721,0.505587,1.907566
0.953911,0.505587,1.906362
0.958101,0.505587,1.905158
0.962291,0.505587,1.903954
0.96648,0.505587,1.902749
0.97067,0.505587,1.901543
0.97486,0.505587,1.900338
0.97905,0.505587,1.899132
0.98324,0.505587,1.897925
0.98743,0.505587,1.896719
0.99162,0.505587,1.895512
0.99581,0.505587,1.894305
1.0,0.505587,1.893099
0.25,0.509777,1.884193
0.25419,0.509777,1.889082
0.25838,0.509777,1.893816
0.26257,0.509777,1.8984
0.26676,0.509777,1.902837
0.27095,0.509777,1.907131
0.27514,0.509777,1.911286
0.27933,0.509777,1.915305
0.28352,0.509777,1.919192
0.287709,0.509777,1.92295
0.291899,0.509777,1.926581
0.296089,0.509777,1.930091
0.300279,0.509777,1.93348
0.304469,0.509777,1.936754
0.308659,0.509777,1.939913
0.312849,0.509777,1.942962
0.317039,0.509777,1.945903
0.321229,0.509777,1.948738
0.325419,0.509777,1.951471
0.329609,0.509777,1.954103
0.333799,0.509777,1.956638
0.337989,0.509777,1.959077
0.342179,0.509777,1.961424
0.346369,0.509777,1.96368
0.350559,0.509777,1.965848
0.354749,0.509777,1.967929
0.358939,0.509777,1.969926
0.363128,0.509777,1.971842
0.367318,0.509777,1.973677
0.371508,0.509777,1.975434
0.375698,0.509777,1.977116
0.379888,0.509777,1.978723
0.384078,0.509777,1.980257
0.388268,0.509777,1.981721
0.392458,0.509777,1.983116
0.396648,0.509777,1.984443
0.400838,0.509777,1.985705
0.405028,0.509777,1.986903
0.409218,0.509777,1.988039
0.413408,0.509777,1.989113
0.417598,0.509777,1.990128
0.421788,0.509777,1.991085
0.425978,0.509777,1.991986
0.430168,0.509777,1.992831
0.434358,0.509777,1.993622
0.438547,0.509777,1.994361
0.442737,0.509777,1.995049
0.446927,0.509777,1.995686
0.451117,0.509777,1.996274
0.455307,0.509777,1.996815
0.459497,0.509777,1.99731
0.463687,0.509777,1.997759
0.467877,0.509777,1.998164
0.472067,0.509777,1.998525
0.476257,0.509777,1.998844
0.480447,0.509777,1.999123
0.484637,0.509777,1.999361
0.488827,0.509777,1.99956
0.493017,0.509777,1.999721
0.497207,0.509777,1.999844
0.501397,0.509777,1.999931
0.505587,0.509777,1.999983
0.509777,0.509777,2.0
0.513966,0.509777,1.999983
0.518156,0.509777,1.999934
0.522346,0.509777,1.999852
0.526536,0.509777,1.999738
0.530726,0.509777,1.999595
0.534916,0.509777,1.999421
0.539106,0.509777,1.999218
0.543296,0.509777,1.998987
0.547486,0.509777,1.998728
0.551676,0.509777,1.998442
0.555866,0.509777,1.99813
0.560056,0.509777,1.997792
0.564246,0.509777,1.997429
0.568436,0.509777,1.997041
0.572626,0.509777,1.996629
0.576816,0.509777,1.996195
0.581006,0.509777,1.995737
0.585196,0.509777,1.995258
0.589385,0.509777,1.994757
0.593575,0.509777,1.994234
0.597765,0.509777,1.993692
0.601955,0.509777,1.993129
0.606145,0.509777,1.992547
0.610335,0.509777,1.991946
0.614525,0.509777,1.991326
0.618715,0.509777,1.990688
0.622905,0.509777,1.990033
0.627095,0.509777,1.98936
0.631285,0.509777,1.988671
0.635475,0.509777,1.987966
0.639665,0.509777,1.987244
0.643855,0.509777,1.986507
0.648045,0.509777,1.985756
0.652235,0.509777,1.984989
0.656425,0.509777,1.984208
0.660615,0.509777,1.983413
0.664804,0.509777,1.982605
0.668994,0.509777,1.981783
0.673184,0.509777,1.980949
0.677374,0.509777,1.980102
0.681564,0.509777,1.979243
0.685754,0.509777,1.978372
0.689944,0.509777,1.97749
0.694134,0.509777,1.976596
0.698324,0.509777,1.975691
0.702514,0.509777,1.974776
0.706704,0.509777,1.973851
0.710894,0.509777,1.972915
0.715084,0.509777,1.97197
0.719274,0.509777,1.971015
0.723464,0.509777,1.970051
0.727654,0.509777,1.969078
0.731844,0.509777,1.968096
0.736034,0.509777,1.967106
0.740223,0.509777,1.966108
0.744413,0.509777,1.965101
0.748603,0.509777,1.964087
0.752793,0.509777,1.963065
0.756983,0.509777,1.962036
0.761173,0.509777,1.961
0.765363,0.509777,1.959957
0.769553,0.509777,1.958908
0.773743,0.509777,1.957852
0.777933,0.509777,1.95679
0.782123,0.509777,1.955721
0.786313,0.509777,1.954647
0.790503,0.509777,1.953567
0.794693,0.509777,1.952482
0.798883,0.509777,1.951391
0.803073,0.509777,1.950295
0.807263,0.509777,1.949194
0.811453,0.509777,1.948088
0.815642,0.509777,1.946978
0.819832,0.509777,1.945863
0.824022,0.509777,1.944744
0.828212,0.509777,1.943621
0.832402,0.509777,1.942493
0.836592,0.509777,1.941362
0.840782,0.509777,1.940227
0.844972,0.509777,1.939088
0.849162,0.509777,1.937946
0.853352,0.509777,1.936801
0.857542,0.509777,1.935652
0.861732,0.509777,1.934501
0.865922,0.509777,1.933346
0.870112,0.509777,1.932189
0.874302,0.509777,1.931028
0.878492,0.509777,1.929866
0.882682,0.509777,1.9287
0.886872,0.509777,1.927533
0.891061,0.509777,1.926363
0.895251,0.509777,1.925191
0.899441,0.509777,1.924017
0.903631,0.509777,1.922841
0.907821,0.509777,1.921663
0.912011,0.509777,1.920484
0.916201,0.509777,1.919303
0.920391,0.509777,1.91812
0.924581,0.509777,1.916936
0.928771,0.509777,1.91575
0.932961,0.509777,1.914563
0.937151,0.509777,1.913375
0.941341,0.509777,1.912186
0.945531,0.509777,1.910996
0.949721,0.509777,1.909805
0.953911,0.509777,1.908613
0.958101,0.509777,1.907421
0.962291,0.509777,1.906227
0.96648,0.509777,1.905033
0.97067,0.509777,1.903838
0.97486,0.509777,1.902643
0.97905,0.509777,1.901448
0.98324,0.509777,1.900252
0.98743,0.509777,1.899056
0.99162,0.509777,1.897859
0.99581,0.509777,1.896663
1.0,0.509777,1.895466
0.25,0.513966,1.881758
0.25419,0.513966,1.886684
0.25838,0.513966,1.891455
0.26257,0.513966,1.896077
0.26676,0.513966,1.900552
0.27095,0.513966,1.904885
0.27514,0.513966,1.909079
0.27933,0.513966,1.913138
0.28352,0.513966,1.917064
0.287709,0.513966,1.920862
0.291899,0.513966,1.924534
0.296089,0.513966,1.928084
0.300279,0.513966,1.931514
0.304469,0.513966,1.934828
0.308659,0.513966,1.938029
0.312849,0.513966,1.941119
0.317039,0.513966,1.944101
0.321229,0.513966,1.946978
0.325419,0.513966,1.949752
0.329609,0.513966,1.952426
0.333799,0.513966,1.955003
0.337989,0.513966,1.957484
0.342179,0.513966,1.959872
0.346369,0.513966,1.96217
0.350559,0.513966,1.964379
0.354749,0.513966,1.966502
0.358939,0.513966,1.96854
0.363128,0.513966,1.970497
0.367318,0.513966,1.972374
0.371508,0.513966,1.974172
0.375698,0.513966,1.975894
0.379888,0.513966,1.977542
0.384078,0.513966,1.979117
0.388268,0.513966,1.980621
0.392458,0.513966,1.982057
0.396648,0.513966,1.983425
0.400838,0.513966,1.984727
0.405028,0.513966,1.985964
0.409218,0.513966,1.98714
0.413408,0.513966,1.988254
0.417598,0.513966,1.989308
0.421788,0.513966,1.990304
0.425978,0.513966,1.991243
0.430168,0.513966,1.992127
0.434358,0.513966,1.992957
0.438547,0.513966,1.993734
0.442737,0.513966,1.994459
0.446927,0.513966,1.995134
0.451117,0.513966,1.99576
0.455307,0.513966,1.996339
0.459497,0.513966,1.99687
0.463687,0.513966,1.997356
0.467877,0.513966,1.997797
0.472067,0.513966,1.998195
0.476257,0.513966,1.99855
0.480447,0.513966,1.998864
0.484637,0.513966,1.999137
0.488827,0.513966,1.999372
0.493017,0.513966,1.999567
0.497207,0.513966,1.999725
0.501397,0.513966,1.999847
0.505587,0.513966,1.999932
0.509777,0.513966,1.999983
0.513966,0.513966,2.0
0.518156,0.513966,1.999984
0.522346,0.513966,1.999935
0.526536,0.513966,1.999854
0.530726,0.513966,1.999743
0.534916,0.513966,1.999601
0.539106,0.513966,1.99943
0.543296,0.513966,1.99923
0.547486,0.513966,1.999003
0.551676,0.513966,1.998748
0.555866,0.513966,1.998466
0.560056,0.513966,1.998159
0.564246,0.513966,1.997826
0.568436,0.513966,1.997468
0.572626,0.513966,1.997086
0.576816,0.513966,1.996681
0.581006,0.513966,1.996253
0.585196,0.513966,1.995802
0.589385,0.513966,1.995329
0.593575,0.513966,1.994836
0.597765,0.513966,1.994321
0.601955,0.513966,1.993786
0.606145,0.513966,1.993231
0.610335,0.513966,1.992658
0.614525,0.513966,1.992065
0.618715,0.513966,1.991454
0.622905,0.513966,1.990825
0.627095,0.513966,1.990179
0.631285,0.513966,1.989515
0.635475,0.513966,1.988836
0.639665,0.513966,1.98814
0.643855,0.513966,1.987428
0.648045,0.513966,1.986701
0.652235,0.513966,1.985959
0.656425,0.513966,1.985203
0.660615,0.513966,1.984432
0.664804,0.513966,1.983648
0.668994,0.513966,1.98285
0.673184,0.513966,1.982039
0.677374,0.513966,1.981216
0.681564,0.513966,1.98038
0.685754,0.513966,1.979532
0.689944,0.513966,1.978672
0.694134,0.513966,1.9778
0.698324,0.513966,1.976918
0.702514,0.513966,1.976025
0.706704,0.513966,1.975121
0.710894,0.513966,1.974207
0.715084,0.513966,1.973282
0.719274,0.513966,1.972349
0.723464,0.513966,1.971405
0.727654,0.513966,1.970453
0.731844,0.513966,1.969491
0.736034,0.513966,1.968521
0.740223,0.513966,1.967543
0.744413,0.513966,1.966556
0.748603,0.513966,1.965562
0.752793,0.513966,1.964559
0.756983,0.513966,1.963549
0.761173,0.513966,1.962532
0.765363,0.513966,1.961508
0.769553,0.513966,1.960477
0.773743,0.513966,1.959439
0.777933,0.513966,1.958395
0.782123,0.513966,1.957345
0.786313,0.513966,1.956288
0.790503,0.513966,1.955226
0.794693,0.513966,1.954158
0.798883,0.513966,1.953084
0.803073,0.513966,1.952005
0.807263,0.513966,1.950921
0.811453,0.513966,1.949832
0.815642,0.513966,1.948738
0.819832,0.513966,1.947639
0.824022,0.513966,1.946536
0.828212,0.513966,1.945429
0.832402,0.513966,1.944317
0.836592,0.513966,1.943201
0.840782,0.513966,1.942082
0.844972,0.513966,1.940958
0.849162,0.513966,1.939831
0.853352,0.513966,1.938701
0.857542,0.513966,1.937567
0.861732,0.513966,1.93643
0.865922,0.513966,1.93529
0.870112,0.513966,1.934146
0.874302,0.513966,1.933
0.878492,0.513966,1.931852
0.882682,0.513966,1.9307
0.886872,0.513966,1.929546
0.891061,0.513966,1.92839
0.895251,0.513966,1.927231
0.899441,0.513966,1.92607
0.903631,0.513966,1.924907
0.907821,0.513966,1.923742
0.912011,0.513966,1.922576
0.916201,0.513966,1.921407
0.920391,0.513966,1.920237
0.924581,0.513966,1.919065
0.928771,0.513966,1.917892
0.932961,0.513966,1.916717
0.937151,0.513966,1.915541
0.941341,0.513966,1.914363
0.945531,0.513966,1.913185
0.949721,0.513966,1.912005
0.953911,0.513966,1.910825
0.958101,0.513966,1.909643
0.962291,0.513966,1.908461
0.96648,0.513966,1.907278
0.97067,0.513966,1.906094
0.97486,0.513966,1.90491
0.97905,0.513966,1.903725
0.98324,0.513966,1.902539
0.98743,0.513966,1.901353
0.99162,0.513966,1.900167
0.99581,0.513966,1.898981
1.0,0.513966,1.897794
0.25,0.518156,1.879325
0.25419,0.518156,1.884287
0.25838,0.518156,1.889095
0.26257,0.518156,1.893753
0.26676,0.518156,1.898266
0.27095,0.518156,1.902637
0.27514,0.518156,1.906869
0.27933,0.518156,1.910966
0.28352,0.518156,1.914932
0.287709,0.518156,1.918769
0.291899,0.518156,1.922481
0.296089,0.518156,1.92607
0.300279,0.518156,1.929541
0.304469,0.518156,1.932895
0.308659,0.518156,1.936136
0.312849,0.518156,1.939267
0.317039,0.518156,1.942289
0.321229,0.518156,1.945207
0.325419,0.518156,1.948022
0.329609,0.518156,1.950737
0.333799,0.518156,1.953354
0.337989,0.518156,1.955876
0.342179,0.518156,1.958305
0.346369,0.518156,1.960644
0.350559,0.518156,1.962894
0.354749,0.518156,1.965057
0.358939,0.518156,1.967137
0.363128,0.518156,1.969134
0.367318,0.518156,1.971051
0.371508,0.518156,1.97289
0.375698,0.518156,1.974653
0.379888,0.518156,1.976341
0.384078,0.518156,1.977956
0.388268,0.518156,1.979501
0.392458,0.518156,1.980976
0.396648,0.518156,1.982383
0.400838,0.518156,1.983725
0.405028,0.518156,1.985002
0.409218,0.518156,1.986217
0.413408,0.518156,1.98737
0.417598,0.518156,1.988463
0.421788,0.518156,1.989498
0.425978,0.518156,1.990475
0.430168,0.518156,1.991397
0.434358,0.518156,1.992265
0.438547,0.518156,1.99308
0.442737,0.518156,1.993843
0.446927,0.518156,1.994555
0.451117,0.518156,1.995218
0.455307,0.518156,1.995833
0.459497,0.518156,1.996401
0.463687,0.518156,1.996923
0.467877,0.518156,1.9974
0.472067,0.518156,1.997834
0.476257,0.518156,1.998225
0.480447,0.518156,1.998574
0.484637,0.518156,1.998883
0.488827,0.518156,1.999152
0.493017,0.518156,1.999382
0.497207,0.518156,1.999574
0.501397,0.518156,1.99973
0.505587,0.518156,1.999849
0.509777,0.518156,1.999934
0.513966,0.518156,1.999984
0.518156,0.518156,2.0
0.522346,0.518156,1.999984
0.526536,0.518156,1.999936
0.530726,0.518156,1.999856
0.534916,0.518156,1.999747
0.539106,0.518156,1.999607
0.543296,0.518156,1.999439
0.547486,0.518156,1.999243
0.551676,0.518156,1.999018
0.555866,0.518156,1.998767
